"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x142684449","x1375228866290196482",2021-03-25 23:31:26,"majulluis","ULTIMO MOMENTO.
Fuerte embestida de @CFKArgentina contra 25 fiscales federales. Repito: 25. La mayoría de ellos son quienes la investigaron y/o la siguen investigando. Ampliaremos en #Voces a partir de las 22 por @lanacionmas.","Twitter Web App",226,,,,FALSE,FALSE,1430,745,,,"Voces",,,,,,,,,,,,,"x138814032 x780858179018035200","CFKArgentina lanacionmas","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/majulluis/status/1375228866290196482","Luis Majul","Ciudad de Buenos Aires","Periodista. Escritor. Guionista. <U+0001F4FA> Conductor de #LaCornisa @lacornisaok y #Voces en @lanacionmas. <U+0001F4FB> #EstaMañana por @Rivadavia630. @margendelmundo @leerycomer","https://t.co/jGgxMykr4F",FALSE,755186,997,2610,44543,23183,2010-05-11 13:44:21,TRUE,"https://t.co/jGgxMykr4F","http://www.luismajul.com",,"https://pbs.twimg.com/profile_banners/142684449/1614709976","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/965365050281259009/VBA5qwvH_normal.jpg"
"x142684449","x1374993700405792768",2021-03-25 07:56:58,"majulluis","Buen día.
Se puede ser feliz a las 5:55 de la mañana. En efecto, empezamos cinco minutos en #EstaMañana por @Rivadavia630. Antenti: llueve. El título de nuestros comentario de hoy: ""En el día de la memoria, la justicia y la verdad @CFKArgentina mintió una y otra vez"".Te esperamos","Twitter Web App",280,,,,FALSE,FALSE,150,16,,,"EstaMañana",,,,,,,,,,,,,"x151170333 x138814032","Rivadavia630 CFKArgentina","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/majulluis/status/1374993700405792768","Luis Majul","Ciudad de Buenos Aires","Periodista. Escritor. Guionista. <U+0001F4FA> Conductor de #LaCornisa @lacornisaok y #Voces en @lanacionmas. <U+0001F4FB> #EstaMañana por @Rivadavia630. @margendelmundo @leerycomer","https://t.co/jGgxMykr4F",FALSE,755186,997,2610,44543,23183,2010-05-11 13:44:21,TRUE,"https://t.co/jGgxMykr4F","http://www.luismajul.com",,"https://pbs.twimg.com/profile_banners/142684449/1614709976","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/965365050281259009/VBA5qwvH_normal.jpg"
"x142684449","x1373722457820004354",2021-03-21 19:45:31,"majulluis","ÚLTIMO MOMENTO.
Hoy, 20:30 en @LaCornisaok @drasmartinez denuncia a la ANSES X haber otorgado a @CFKArgentina 2 jubilaciones de privilegio, y, a la vice, x presentar su ""renuncia"" al sueldo como un gesto altruista, cuando implica una ventaja, y además, es ilegal. Es-cán-da-lo.","Twitter Web App",277,,,,FALSE,FALSE,825,405,,,,,,,,,,,,,,,,"x1931514481 x252698204 x138814032","LaCornisaok drasmartinez CFKArgentina","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/majulluis/status/1373722457820004354","Luis Majul","Ciudad de Buenos Aires","Periodista. Escritor. Guionista. <U+0001F4FA> Conductor de #LaCornisa @lacornisaok y #Voces en @lanacionmas. <U+0001F4FB> #EstaMañana por @Rivadavia630. @margendelmundo @leerycomer","https://t.co/jGgxMykr4F",FALSE,755186,997,2610,44543,23183,2010-05-11 13:44:21,TRUE,"https://t.co/jGgxMykr4F","http://www.luismajul.com",,"https://pbs.twimg.com/profile_banners/142684449/1614709976","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/965365050281259009/VBA5qwvH_normal.jpg"
"x724991849912500224","x1375134244746448900",2021-03-25 17:15:27,"UniCiudadanaAR","• @CFKArgentina: “A esos que van los 4 de julio a la embajada a festejar la independencia de Estados Unidos... ¿No podríamos reclamarles que nos hagan algún gestito? Porque fueron centrales para que el FMI violara todos los artículos de su estatuto"". https://t.co/DhSKjyNNrL","Twitter for iPhone",250,,,,FALSE,FALSE,675,177,,,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1375134101640994817/pu/img/Z6zZ7QFo2H13LTLS.jpg","https://t.co/DhSKjyNNrL","https://twitter.com/UniCiudadanaAR/status/1375134244746448900/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1375134101640994817/pu/img/Z6zZ7QFo2H13LTLS.jpg","https://t.co/DhSKjyNNrL","https://twitter.com/UniCiudadanaAR/status/1375134244746448900/video/1",,"x138814032","CFKArgentina","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/UniCiudadanaAR/status/1375134244746448900","Unidad Ciudadana <U+0001F1E6><U+0001F1F7>","Argentina","#ArgentinaDePie <U+0001F90D>","https://t.co/bI7haAjvPH",FALSE,194937,292,239,32540,6543,2016-04-26 16:01:41,TRUE,"https://t.co/bI7haAjvPH","http://www.unidadciudadana.org/unite",,"https://pbs.twimg.com/profile_banners/724991849912500224/1593618522",,"http://pbs.twimg.com/profile_images/1240400929045839877/1HLX2Rmm_normal.jpg"
"x70544798","x1375520521044045829",2021-03-26 18:50:22,"LuchoBugallo","El bufón de @CFKArgentina, un día después de convalidar la dictadura chavista al retirarse del Grupo de Lima, propone crear un observatorio de la calidad democrática. ¿En serio creen que fuera de Argentina son tan estúpidos como los que aplauden acá adentro? https://t.co/CLS2XyEZFR","Twitter for Android",258,,,,TRUE,FALSE,264,118,,,,,"twitter.com/alferdezprensa…","https://t.co/CLS2XyEZFR","https://twitter.com/alferdezprensa/status/1375444775629901825",,,,,,,,,"x138814032","CFKArgentina","es","x1375444775629901825","<U+0001F399>“Les propongo la creación de un observatorio de la calidad de la democracia, que sea una herramienta para el fortalecimiento de la gobernanza de nuestra naciones”. El presidente @alferdez en la conmemoración por los 30 años del Mercosur. https://t.co/6wyd3SGC0x",2021-03-26 13:49:23,"Twitter Media Studio",1617,456,"x748334828978839553","alferdezprensa","Alberto Fernández Prensa",342978,1,10080,"Ciudad Autónoma de Buenos Aires, Argentina","Cuenta oficial de prensa y difusión de @alferdez. Contacto: prensa@alferdez.com.ar",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LuchoBugallo/status/1375520521044045829","LUCHO BUGALLO","Buenos Aires, Argentina","Diputado de la Provincia de Buenos Aires. <U+0001F69C> 
Republicano | Humanista | Liberal | CCARI <U+0001F1E6><U+0001F1F7><U+0001F4AA>","https://t.co/j9oD7SWVNG",FALSE,98855,33758,216,25644,2550,2009-09-01 00:17:59,TRUE,"https://t.co/j9oD7SWVNG","http://Instagram.com/LuchoBugallo",,"https://pbs.twimg.com/profile_banners/70544798/1609011390","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/628993782420217856/isFtAVlH_normal.jpg"
"x330546547","x1375194925885710336",2021-03-25 21:16:34,"lmetchevehere","Y @CFKArgentina miente y miente nomas ! https://t.co/IXSEFmjcpf","Twitter for iPhone",39,,,,TRUE,FALSE,343,182,,,,,"twitter.com/alfonsopratgay…","https://t.co/IXSEFmjcpf","https://twitter.com/alfonsopratgay/status/1375160907077189637",,,,,,,,,"x138814032","CFKArgentina","es","x1375160907077189637","CFK: ""Nuestro espacio político fue el único que nunca endeudó a la Argentina"".

La realidad: https://t.co/hkGW5OvYR2",2021-03-25 19:01:24,"Twitter for Android",5364,2721,"x79749136","alfonsopratgay","Alfonso Prat-Gay",588416,447,4084,"Buenos Aires, Argentina","Economista Cantante frustrado Fanático de Boca Padre de 3 soles Enamorado de Argentina Con vocación d servidor público. ""Serás lo que debes ser o no serás nada""",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lmetchevehere/status/1375194925885710336","Luis Etchevehere","Argentina","Entrerriano y de Boca de nacimiento. Ex-Ministro de Agricultura, Ganadería y Pesca de la Nación.",,FALSE,39930,1322,112,2293,236,2011-07-06 19:47:17,TRUE,,,,"https://pbs.twimg.com/profile_banners/330546547/1537391652","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1345117478104551425/nyeuRWuH_normal.jpg"
"x54414081","x1374904989081071617",2021-03-25 02:04:28,"PatoBullrich","Me gustaría saber con qué autoridad y bajo qué argumento Estela de Carlotto exige la prisión del ex presidente @mauriciomacri, mientras aplaude a una ex presidenta cómo @CFKArgentina que tiene varios pedidos de prisión. ¿Será porque pasó de ser víctima a victimaria?","Twitter for iPhone",266,,,,FALSE,FALSE,15483,4789,,,,,,,,,,,,,,,,"x24900072 x138814032","mauriciomacri CFKArgentina","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PatoBullrich/status/1374904989081071617","Patricia Bullrich","Buenos Aires, Argentina","Presidenta de @proargentina Dra. en Ciencias Políticas. Autora del libro “Guerra sin cuartel” <U+0001F447><U+0001F3FD>","https://t.co/FC3Eb7Eeix",FALSE,1203701,1123,1735,28622,5424,2009-07-07 02:08:56,TRUE,"https://t.co/FC3Eb7Eeix","https://bit.ly/343U15f",,"https://pbs.twimg.com/profile_banners/54414081/1575925991","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1105528888149635078/cUcEpJuW_normal.png"
"x254599256","x1375444011348074507",2021-03-26 13:46:21,"fargosi","Algunos politólogos, que presentaron a AF como un estadista moderado,  eluden criticas a @CFKArgentina y se ensañan con  @mauriciomacri.

Para ver la mitad llena: al menos, son leales...","Twitter for iPhone",186,,,,FALSE,FALSE,383,122,,,,,,,,,,,,,,,,"x138814032 x24900072","CFKArgentina mauriciomacri","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fargosi/status/1375444011348074507","Alejandro Fargosi","Buenos Aires","",,FALSE,149168,1208,269,61626,32546,2011-02-19 16:17:22,TRUE,,,,"https://pbs.twimg.com/profile_banners/254599256/1593773167","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1008358062875430918/ywroo5-X_normal.jpg"
"x535633686","x1375160008992768009",2021-03-25 18:57:50,"rossi_delfina","Lo dijo @CFKArgentina: la deuda con el FMI, con las condiciones que dejó Macri, es impagable. Guzmán lleva adelante una de las claves para la reconstrucción: un acuerdo sustentable que priorice el crecimiento del país.","Twitter Web App",218,,,,FALSE,FALSE,579,139,,,,,,,,,,,,,,,,"x138814032","CFKArgentina","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rossi_delfina/status/1375160008992768009","Delfi Rossi","Ciudad Autónoma de Buenos Aire","Porteña por elección. Feminista. Directora @BancoCiudad. Docente @EconomiaenUNDAV.  Referente de @buenosaires3d @agendarg. Entre Tod<U+2600><U+FE0F>s.","https://t.co/zLQ2euzDRk",FALSE,43053,2688,173,10443,16457,2012-03-24 17:35:45,TRUE,"https://t.co/zLQ2euzDRk","https://www.facebook.com/rossidelfina/",,"https://pbs.twimg.com/profile_banners/535633686/1585006296","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1242648716529610753/jIe9YPLE_normal.jpg"
"x138146308","x1375238184829915136",2021-03-26 00:08:28,"Gregoriodalbon","Vinimos a poner la Argentina de pie con @alferdez @CFKArgentina @Kicillofok @SergioMassa y los jóvenes que continuarán el proyecto de Néstor y Cristina. 

Para lograrlo debemos ser justos, prudentes y equitativos. 
La doble vara se quiebra definitivamente si nos involucramos. <U+0001F447>","Twitter for iPhone",278,"x1375238183567425537","x138146308","Gregoriodalbon",FALSE,FALSE,182,91,,,,,,,,,,,,,,,,"x149991703 x138814032 x2953955753 x117185027","alferdez CFKArgentina Kicillofok SergioMassa","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Gregoriodalbon/status/1375238184829915136","Gregorio Dalbon","Buenos Aires Argentina","Abogado. Cuando nos dejaron solos entendí que no había más que perder. Entonces ganamos. Volvió Cristina, eligió a Alberto y el pueblo lo hizo Presidente.","https://t.co/AvgtwQ3a3V",FALSE,153778,286,192,39214,22925,2010-04-28 19:09:17,TRUE,"https://t.co/AvgtwQ3a3V","http://www.dalbon.com.ar",,"https://pbs.twimg.com/profile_banners/138146308/1576198195","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1216730357392924672/iJ6cpt5l_normal.jpg"
"x138146308","x1374792426565558274",2021-03-24 18:37:11,"Gregoriodalbon","Hablo @CFKArgentina tan simple....

El que no entiende es porque no quiere.","Twitter for iPhone",75,,,,FALSE,FALSE,2749,571,,,,,,,,,,,,,,,,"x138814032","CFKArgentina","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Gregoriodalbon/status/1374792426565558274","Gregorio Dalbon","Buenos Aires Argentina","Abogado. Cuando nos dejaron solos entendí que no había más que perder. Entonces ganamos. Volvió Cristina, eligió a Alberto y el pueblo lo hizo Presidente.","https://t.co/AvgtwQ3a3V",FALSE,153778,286,192,39214,22925,2010-04-28 19:09:17,TRUE,"https://t.co/AvgtwQ3a3V","http://www.dalbon.com.ar",,"https://pbs.twimg.com/profile_banners/138146308/1576198195","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1216730357392924672/iJ6cpt5l_normal.jpg"
"x138146308","x1374484171976970252",2021-03-23 22:12:17,"Gregoriodalbon","Será materia y lo estudiaremos en las facultades de Derecho. 

El caso @LulaOficial demuestra el inicio, la trama y el descubrimiento. 

Algo parecido pasará con @CFKArgentina y otros mandatarios de la región. 

VAN A CAER TODOS.

“El lawfare es la ley de gravedad” https://t.co/940fJp37L9","Twitter for iPhone",265,,,,TRUE,FALSE,285,144,,,,,"twitter.com/agenciatelam/s…","https://t.co/940fJp37L9","https://twitter.com/agenciatelam/status/1374473664721129474",,,,,,,,,"x2670726740 x138814032","LulaOficial CFKArgentina","es","x1374473664721129474","El Supremo Tribunal de Brasil consideró parcial al exjuez Moro, en una votación histórica, al anular una condena contra Lula, quien ahora queda confirmado como víctima de persecución política por parte de la operación Lava Jato y con derechos para ser candidato en 2022. https://t.co/pf15ehIJZk",2021-03-23 21:30:32,"TweetDeck",1105,503,"x208413101","AgenciaTelam","Agencia Télam",664599,187,394261,"Argentina","Télam - Agencia Nacional de Noticias de la República Argentina. https://t.co/ODkxBzAw4N https://t.co/4LFynO8vPP",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Gregoriodalbon/status/1374484171976970252","Gregorio Dalbon","Buenos Aires Argentina","Abogado. Cuando nos dejaron solos entendí que no había más que perder. Entonces ganamos. Volvió Cristina, eligió a Alberto y el pueblo lo hizo Presidente.","https://t.co/AvgtwQ3a3V",FALSE,153778,286,192,39214,22925,2010-04-28 19:09:17,TRUE,"https://t.co/AvgtwQ3a3V","http://www.dalbon.com.ar",,"https://pbs.twimg.com/profile_banners/138146308/1576198195","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1216730357392924672/iJ6cpt5l_normal.jpg"
"x176442061","x1375061191849091075",2021-03-25 12:25:10,"arilijalad","<U+0001F399><U+FE0F>Gladys D'Alessandro, Comisión de familiares desaparecidos de Las Flores y amiga de @CFKArgentina, en #HabraConsecuencias @eldestape_radio: ""Conozco a Cristina y a Néstor desde jóvenes. Nos cruzamos en la vida y compartimos su casa""","Twitter Web App",233,,,,FALSE,FALSE,101,49,,,"HabraConsecuencias",,,,,,,,,,,,,"x138814032 x366713453","CFKArgentina eldestape_radio","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/arilijalad/status/1375061191849091075","ari lijalad","","Periodista y Politólogo. A estrenar","https://t.co/MGSELimY31",FALSE,129935,3063,378,88451,58188,2010-08-09 15:07:28,TRUE,"https://t.co/MGSELimY31","https://www.instagram.com/ari.lijalad/",,"https://pbs.twimg.com/profile_banners/176442061/1398249469","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/450069188187418625/ciJqJdEx_normal.jpeg"
"x176442061","x1375044719911264258",2021-03-25 11:19:42,"arilijalad","<U+0001F399><U+FE0F>Julia Strada (@Juli_Strad) en #HabraConsecuencias @eldestape_radio: ""El discurso de @CFKArgentina mete la discusión sobre los plazos con el FMI""","Twitter Web App",146,,,,FALSE,FALSE,243,91,,,"HabraConsecuencias",,,,,,,,,,,,,"x366713453 x138814032","eldestape_radio CFKArgentina","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/arilijalad/status/1375044719911264258","ari lijalad","","Periodista y Politólogo. A estrenar","https://t.co/MGSELimY31",FALSE,129935,3063,378,88451,58188,2010-08-09 15:07:28,TRUE,"https://t.co/MGSELimY31","https://www.instagram.com/ari.lijalad/",,"https://pbs.twimg.com/profile_banners/176442061/1398249469","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/450069188187418625/ciJqJdEx_normal.jpeg"
"x152325528","x1372946214367461381",2021-03-19 16:21:00,"C5N","<U+2696> La Corte Suprema falló a favor de @CFKArgentina en la causa contra @googleargentina https://t.co/cQn2Tic3j8

<U+0001F449> Por @Vanepetrillo https://t.co/fXOAOAT1Pk","TweetDeck",130,,,,FALSE,FALSE,358,66,,,,,"bit.ly/30XyA3N","https://t.co/cQn2Tic3j8","http://bit.ly/30XyA3N","http://pbs.twimg.com/media/Ew2QY_yWQAM70bS.jpg","https://t.co/fXOAOAT1Pk","https://twitter.com/C5N/status/1372946214367461381/photo/1","photo","http://pbs.twimg.com/media/Ew2QY_yWQAM70bS.jpg","https://t.co/fXOAOAT1Pk","https://twitter.com/C5N/status/1372946214367461381/photo/1",,"x138814032 x124530355 x529934889","CFKArgentina googleargentina Vanepetrillo","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/C5N/status/1372946214367461381","C5N","Buenos Aires, Argentina","#LAREALIDAD <U+0001F4F8> Parque Nacional Los Alerces, provincia del Chubut","https://t.co/JPZj2qJdX7",FALSE,2824630,33718,4212,308755,53103,2010-06-05 16:52:32,TRUE,"https://t.co/JPZj2qJdX7","http://www.youtube.com/c5n",,"https://pbs.twimg.com/profile_banners/152325528/1615000184","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1062743117026205696/719k7Kfp_normal.jpg"
"x152325528","x1374788771045081088",2021-03-24 18:22:40,"C5N",".@CFKArgentina: ""Además de recordar a los desaparecidos y desaparecidas, torturados y torturadas, porque no hay mejor homenaje para ellos y ellas, debemos ayudar a desentrañar el sentido común que le han instalado a la gente durante tantos años."" https://t.co/t8cQOHNggm","Twitter Web App",246,"x1374788161155571719","x152325528","C5N",FALSE,FALSE,340,80,,,,,,,,"http://pbs.twimg.com/media/ExQ7Bj1XMAU-GjL.jpg","https://t.co/t8cQOHNggm","https://twitter.com/C5N/status/1374788771045081088/photo/1","photo","http://pbs.twimg.com/media/ExQ7Bj1XMAU-GjL.jpg","https://t.co/t8cQOHNggm","https://twitter.com/C5N/status/1374788771045081088/photo/1",,"x138814032","CFKArgentina","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/C5N/status/1374788771045081088","C5N","Buenos Aires, Argentina","#LAREALIDAD <U+0001F4F8> Parque Nacional Los Alerces, provincia del Chubut","https://t.co/JPZj2qJdX7",FALSE,2824630,33718,4212,308755,53103,2010-06-05 16:52:32,TRUE,"https://t.co/JPZj2qJdX7","http://www.youtube.com/c5n",,"https://pbs.twimg.com/profile_banners/152325528/1615000184","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1062743117026205696/719k7Kfp_normal.jpg"
"x152325528","x1375001507037347840",2021-03-25 08:28:00,"C5N",".@CFKArgentina: ""A los que instigaron, apoyaron y empujaron la dictadura nunca les pasó nada"" https://t.co/n6S4f87ft9 https://t.co/1nfvQmoCe4","TweetDeck",117,,,,FALSE,FALSE,727,154,,,,,"bit.ly/2PtY06r","https://t.co/n6S4f87ft9","https://bit.ly/2PtY06r","http://pbs.twimg.com/media/ExRm2SGWUA4qAC8.jpg","https://t.co/1nfvQmoCe4","https://twitter.com/C5N/status/1375001507037347840/photo/1","photo","http://pbs.twimg.com/media/ExRm2SGWUA4qAC8.jpg","https://t.co/1nfvQmoCe4","https://twitter.com/C5N/status/1375001507037347840/photo/1",,"x138814032","CFKArgentina","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/C5N/status/1375001507037347840","C5N","Buenos Aires, Argentina","#LAREALIDAD <U+0001F4F8> Parque Nacional Los Alerces, provincia del Chubut","https://t.co/JPZj2qJdX7",FALSE,2824630,33718,4212,308755,53103,2010-06-05 16:52:32,TRUE,"https://t.co/JPZj2qJdX7","http://www.youtube.com/c5n",,"https://pbs.twimg.com/profile_banners/152325528/1615000184","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1062743117026205696/719k7Kfp_normal.jpg"
"x152325528","x1374868540927438849",2021-03-24 23:39:38,"C5N","<U+0001F4E1> @CFKArgentina: ""Necesitaron de la desaparición, de la tortura, de la cárcel y del exilio para imponer un modelo económico, porque esto es lo verdaderamente profundo y definitivo que abordaron""

<U+0001F449><U+0001F3FC> Análisis de @Gatosylvestre en Minuto Uno.

<U+0001F426>#PlantamosMemoria https://t.co/qmcF5Bjco6","Twitter Media Studio",260,,,,FALSE,FALSE,170,67,,,"PlantamosMemoria",,,,,"http://pbs.twimg.com/media/ExSCou7WEAAFwXD.jpg","https://t.co/qmcF5Bjco6","https://twitter.com/C5N/status/1374868540927438849/video/1","photo","http://pbs.twimg.com/media/ExSCou7WEAAFwXD.jpg","https://t.co/qmcF5Bjco6","https://twitter.com/C5N/status/1374868540927438849/video/1",,"x138814032 x144801356","CFKArgentina Gatosylvestre","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/C5N/status/1374868540927438849","C5N","Buenos Aires, Argentina","#LAREALIDAD <U+0001F4F8> Parque Nacional Los Alerces, provincia del Chubut","https://t.co/JPZj2qJdX7",FALSE,2824630,33718,4212,308755,53103,2010-06-05 16:52:32,TRUE,"https://t.co/JPZj2qJdX7","http://www.youtube.com/c5n",,"https://pbs.twimg.com/profile_banners/152325528/1615000184","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1062743117026205696/719k7Kfp_normal.jpg"
"x152325528","x1374836827446722567",2021-03-24 21:33:37,"C5N",".@CFKArgentina: ""A los que instigaron, apoyaron y empujaron la dictadura nunca les pasó nada"" https://t.co/n6S4f87ft9 https://t.co/Zq563pRqu8","TweetDeck",117,,,,FALSE,FALSE,1528,333,,,,,"bit.ly/2PtY06r","https://t.co/n6S4f87ft9","https://bit.ly/2PtY06r","http://pbs.twimg.com/media/ExRmyfhWUAAfDfP.jpg","https://t.co/Zq563pRqu8","https://twitter.com/C5N/status/1374836827446722567/photo/1","photo","http://pbs.twimg.com/media/ExRmyfhWUAAfDfP.jpg","https://t.co/Zq563pRqu8","https://twitter.com/C5N/status/1374836827446722567/photo/1",,"x138814032","CFKArgentina","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/C5N/status/1374836827446722567","C5N","Buenos Aires, Argentina","#LAREALIDAD <U+0001F4F8> Parque Nacional Los Alerces, provincia del Chubut","https://t.co/JPZj2qJdX7",FALSE,2824630,33718,4212,308755,53103,2010-06-05 16:52:32,TRUE,"https://t.co/JPZj2qJdX7","http://www.youtube.com/c5n",,"https://pbs.twimg.com/profile_banners/152325528/1615000184","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1062743117026205696/719k7Kfp_normal.jpg"
"x112822128","x1375093036846309380",2021-03-25 14:31:42,"mayrasmendoza","Hoy 01.30am partió a Rusia otro avión de nuestra linea de bandera para buscar más vacunas! Gracias @alferdez y @CFKArgentina <U+0001F489><U+0001F1E6><U+0001F1F7><U+2764><U+FE0F> https://t.co/ti3POtBYl3","Twitter for iPhone",130,,,,TRUE,FALSE,295,65,,,,,"twitter.com/ceriani_pablo/…","https://t.co/ti3POtBYl3","https://twitter.com/ceriani_pablo/status/1374847369628557317",,,,,,,,,"x149991703 x138814032","alferdez CFKArgentina","es","x1374847369628557317","Queremos informar que mañana 01:30am parte un nuevo vuelo de @Aerolineas_AR con destino Moscú para traer más dosis de la vacuna Sputnik V. Es la novena operación que realizamos a Rusia cumpliendo con esta tarea logística fundamental contra el covid-19. https://t.co/sYqjIxThMW",2021-03-24 22:15:31,"Twitter Web App",3960,981,"x1214205781781860353","ceriani_pablo","Pablo Ceriani",12907,76,446,"","Lic. en Economía. Presidente de @Aerolineas_AR.",TRUE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/004fe39f34e6452f.json","Quilmes","Quilmes, Argentina","city","Argentina","AR","NA NA","NA NA","-58.346384 -58.21515 -58.21515 -58.346384 -34.801165 -34.801165 -34.694657 -34.694657","https://twitter.com/mayrasmendoza/status/1375093036846309380","Mayra Mendoza <U+2600><U+FE0F>","Quilmes, Bs As, Argentina.","Intendenta de @QuilmesMuni.","https://t.co/VQnVJgKDX2",FALSE,160676,2406,370,24357,47284,2010-02-09 20:37:01,TRUE,"https://t.co/VQnVJgKDX2","http://www.mayramendoza.com",,"https://pbs.twimg.com/profile_banners/112822128/1562891349","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1062396891743313921/CE7Q61gA_normal.jpg"
